date,model_decile_top,count_top,avg_model_score_top,avg_stock_return_14d_top,median_stock_return_14d_top,avg_excess_vs_spy_14d_top,median_excess_vs_spy_14d_top,avg_sector_neutral_return_14d_after_cost_top,median_sector_neutral_return_14d_after_cost_top,winsorized_sector_neutral_return_14d_after_cost_top,hit_rate_vs_spy_top,hit_rate_sector_neutral_after_cost_top,top5_positive_contribution_share_top,model_decile_bottom,count_bottom,avg_model_score_bottom,avg_stock_return_14d_bottom,median_stock_return_14d_bottom,avg_excess_vs_spy_14d_bottom,median_excess_vs_spy_14d_bottom,avg_sector_neutral_return_14d_after_cost_bottom,median_sector_neutral_return_14d_after_cost_bottom,winsorized_sector_neutral_return_14d_after_cost_bottom,hit_rate_vs_spy_bottom,hit_rate_sector_neutral_after_cost_bottom,top5_positive_contribution_share_bottom,top_minus_bottom_sector_neutral_14d,top_minus_bottom_median_sector_neutral_14d,top_minus_bottom_excess_vs_spy_14d
2026-03-04,10,51,0.12913139164447784,-0.013923566921075724,-0.05581144051618103,0.019389042710406246,-0.02249883088469906,0.017607474254997098,-0.014218658632672741,0.013526288548175785,0.43137254901960786,0.47058823529411764,0.45651623099917116,1,51,-0.23396237194538116,-0.03932339679740226,-0.0385175994420468,-0.0060107871659202975,-0.005204989810564831,-0.0011816599356495516,-0.0004046616012292601,-0.0009073956286763901,0.43137254901960786,0.47058823529411764,0.4089363801863611,0.01878913419064665,-0.013813997031443481,0.025399829876326545
2026-03-05,10,51,0.12935848534107208,-0.021517564801007555,-0.017863774445734837,0.016449370291612614,0.020103160646885332,0.014205140373515654,0.011992446650800627,0.011177243504622715,0.5686274509803921,0.5490196078431373,0.42734119306010204,1,51,-0.23396237194538116,-0.034933096429633985,-0.030683495788485615,0.0030338386629861847,0.0072834393041345535,0.0013389148699198708,0.002437470003476662,0.001990573282648261,0.5686274509803921,0.5686274509803921,0.44621672497242154,0.012866225503595783,0.009554976647323965,0.01341553162862643
2026-03-06,10,51,0.13099147379398346,-0.05926272217580714,-0.055675903451466335,0.0033204832532878724,0.006907301977628677,0.000984202077792605,0.0018211357716568246,-0.002185198949036548,0.5098039215686274,0.5098039215686274,0.4742053568043081,1,51,-0.23396237194538116,-0.046261729552544484,-0.04204650972119561,0.016321475876550535,0.0205366957078994,0.00014915055987151283,0.0028747185049156645,0.00020306302159313257,0.7254901960784313,0.6078431372549019,0.4584659045128944,0.0008350515179210921,-0.0010535827332588399,-0.013000992623262663
2026-03-09,10,51,0.13074836134910583,-0.07929410080781338,-0.07108676000312786,-0.015080605257685927,-0.006873264453000405,-0.01564360902336236,-0.0050347105171072975,-0.01587077340394814,0.47058823529411764,0.49019607843137253,0.5106925691607728,1,51,-0.23396237194538116,-0.032840792558635735,-0.026322464263877632,0.03137270299149171,0.03789103128624982,0.01099936929960832,0.011962499490436209,0.010822083713555284,0.8235294117647058,0.7254901960784313,0.35260920420707836,-0.02664297832297068,-0.016997210007543506,-0.046453308249177636
2026-03-10,10,51,0.13106855750083923,-0.04277003023580923,-0.030651581472943557,-0.0069681329813904855,0.005150315781475179,-0.008149234755856624,0.004599725270096612,-0.007607807178930974,0.5098039215686274,0.5098039215686274,0.3763496284295087,1,51,-0.23396237194538116,-0.01449210305056949,-0.01441661850487097,0.021309794203849243,0.021385278749547765,0.009278691295454595,0.00739926605474134,0.009417721319295266,0.7450980392156863,0.6666666666666666,0.39094170163947484,-0.01742792605131122,-0.0027995407846447273,-0.028277927185239728
2026-03-11,10,51,0.13149380683898926,0.010821421587485142,0.0001238654641544379,0.024379533524399616,0.013681977401068912,0.02005279236277328,0.01345889233296055,0.01862121423366346,0.6274509803921569,0.5490196078431373,0.37056307053909027,1,51,-0.23396237194538116,-0.002258218512213469,1.992266163686196e-05,0.011299893424701005,0.013578034598551336,0.0052504303754356265,-0.0008286277015483999,0.005447841454037394,0.6666666666666666,0.49019607843137253,0.4022246064798789,0.014802361987337653,0.01428752003450895,0.01307964009969861
2026-03-12,10,51,0.129333958029747,0.015183109108949383,0.009549506294215249,0.02223274757552208,0.016599144760787943,0.01825584819037455,0.009932903662324856,0.013599756572426463,0.6470588235294118,0.6078431372549019,0.44435056237826226,1,51,-0.23396237194538116,0.0012265573113051347,0.004787631136032644,0.008276195777877828,0.011837269602605338,0.006552159067526618,0.007264330585778302,0.0069554241637426835,0.6470588235294118,0.6274509803921569,0.38180240279896704,0.011703689122847933,0.0026685730765465543,0.01395655179764425
2026-03-13,10,51,0.13001561164855957,0.005246057009399233,0.013868034289317155,0.01765282444020994,0.02627480172012786,0.014589450676752437,0.01854527168348602,0.0144905168963635,0.6470588235294118,0.6470588235294118,0.38115255366927764,1,51,-0.23396237194538116,-0.0014357980672065913,0.0009310536484319343,0.010970969363604114,0.01333782107924264,0.008913100556715904,0.007371876552078995,0.00812602599128067,0.6274509803921569,0.5882352941176471,0.3847404528989822,0.005676350120036533,0.011173395131407025,0.0066818550766058245
2026-03-16,10,51,0.13075202703475952,-0.006771236023566602,-0.009361041664505021,0.007793159626548534,0.005203353985610115,0.004055359464370663,-0.0006142224926717886,0.005730155903344485,0.5294117647058824,0.49019607843137253,0.4613568613159877,1,51,-0.23396237194538116,-0.011342052915224504,-0.005695269135680969,0.003222342734890633,0.008869126514434167,0.00045627940815870353,0.002001456749450682,0.0014555641016565466,0.5882352941176471,0.5490196078431373,0.4206948434664929,0.0035990800562119597,-0.0026156792421224706,0.004570816891657901
2026-03-17,10,51,0.12951533496379852,0.04057485579921607,0.03610240534505649,0.015740469880146452,0.011268019425986875,0.010234728396058478,0.008097228043304984,0.01258629765273829,0.5686274509803921,0.5490196078431373,0.4336375564776828,1,51,-0.23396237194538116,0.02227377106462598,0.021014968683281454,-0.0025606148544436336,-0.0038194172357881584,0.0005393050939846651,0.0024711823853239014,9.088874591754266e-05,0.45098039215686275,0.5098039215686274,0.5256508349222687,0.009695423302073812,0.0056260456579810825,0.018301084734590085
2026-03-18,10,51,0.13079670071601868,0.032751651319663566,0.038415329862554026,-0.0005414837127707928,0.005122194830119664,-0.0029861070014806884,-0.0033154241684054107,-0.0022069378492578845,0.5098039215686274,0.49019607843137253,0.4350335849041562,1,51,-0.23396237194538116,0.03214930208790417,0.0317352525283956,-0.0011438329445301952,-0.0015578825040387656,-0.0007692210673556948,0.004061409643092708,-0.0007434778400180234,0.47058823529411764,0.5686274509803921,0.45413772772948213,-0.0022168859341249935,-0.007376833811498118,0.0006023492317594023
2026-03-19,10,51,0.1294878125190735,0.07128324465512709,0.06191950610652741,0.023655364396094898,0.014291625847495215,0.021575470639052182,0.006416277320819676,0.0204836715520362,0.5882352941176471,0.5294117647058824,0.3619799746177848,1,51,-0.23396237194538116,0.037447015693863626,0.049497572257245714,-0.010180864565168571,0.0018696919982135185,-0.008244815530330067,-0.004279072476672306,-0.007718846045039555,0.5098039215686274,0.43137254901960786,0.5058680518773173,0.02982028616938225,0.010695349797491982,0.03383622896126347
2026-03-20,10,51,0.13327042758464813,0.08555586625726148,0.0803611112510898,0.03868234177642544,0.03348758677025376,0.034664915490601515,0.030352904077492415,0.03343168360270876,0.5882352941176471,0.5882352941176471,0.36482823448085333,1,51,-0.23396237194538116,0.028838301787883373,0.032738293969719834,-0.01803522269295266,-0.014135230511116204,-0.010503144886294072,-0.01197470210242829,-0.01058682825568,0.3333333333333333,0.35294117647058826,0.5772600974893496,0.04516806037689559,0.04232760617992071,0.056717564469378104
2026-03-23,10,51,0.13286647200584412,0.10313314546994841,0.10452499916559477,0.03993459413684716,0.04132644783249351,0.040193076135267174,0.052458645639227364,0.03737205745117243,0.6470588235294118,0.6470588235294118,0.3382032682715311,1,51,-0.23396237194538116,0.03267149522273479,0.0336995953304724,-0.030527056110366473,-0.029498956002628862,-0.010373144064670494,-0.005130841113181793,-0.010718520980626135,0.2549019607843137,0.4117647058823529,0.5157433344024978,0.050566220199937666,0.05758948675240916,0.07046165024721364
2026-03-24,10,51,0.13280270993709564,0.10183004498493883,0.10346854561518692,0.036180407890521536,0.037818908520769634,0.03823973045307017,0.046382645123684896,0.03627532641515303,0.6470588235294118,0.7058823529411765,0.32892665550193173,1,51,-0.23396237194538116,0.021654736334694807,0.023200552907759464,-0.04399490075972249,-0.042449084186657826,-0.012799579786758582,-0.010746515493335882,-0.013307910254878619,0.21568627450980393,0.39215686274509803,0.5779932405404692,0.05103931023982875,0.05712916061702078,0.08017530865024403
2026-03-25,10,51,0.13215908408164978,0.15821870151694467,0.1566447600534815,0.07052559833130684,0.06895165686784366,0.06997638599967666,0.08182432615598106,0.0656622261885101,0.6470588235294118,0.7843137254901961,0.3056823471839461,1,51,-0.23396237194538116,0.025260461615697265,0.02370819413940284,-0.06243264156994057,-0.063984909046235,-0.021421567827421065,-0.01835698356691945,-0.022077687370631923,0.09803921568627451,0.29411764705882354,0.7467627520072052,0.09139795382709773,0.10018130972290051,0.13295823990124742
