date,model_decile_top,count_top,avg_model_score_top,avg_stock_return_14d_top,median_stock_return_14d_top,avg_excess_vs_spy_14d_top,median_excess_vs_spy_14d_top,avg_sector_neutral_return_14d_after_cost_top,median_sector_neutral_return_14d_after_cost_top,winsorized_sector_neutral_return_14d_after_cost_top,hit_rate_vs_spy_top,hit_rate_sector_neutral_after_cost_top,top5_positive_contribution_share_top,model_decile_bottom,count_bottom,avg_model_score_bottom,avg_stock_return_14d_bottom,median_stock_return_14d_bottom,avg_excess_vs_spy_14d_bottom,median_excess_vs_spy_14d_bottom,avg_sector_neutral_return_14d_after_cost_bottom,median_sector_neutral_return_14d_after_cost_bottom,winsorized_sector_neutral_return_14d_after_cost_bottom,hit_rate_vs_spy_bottom,hit_rate_sector_neutral_after_cost_bottom,top5_positive_contribution_share_bottom,top_minus_bottom_sector_neutral_14d,top_minus_bottom_median_sector_neutral_14d,top_minus_bottom_excess_vs_spy_14d
2026-04-13,10,51,0.11677687615156174,0.08296770374414257,0.0525492965193195,0.049056482006606665,0.018638074781783587,0.04877617365844509,0.01608364372425647,0.044168541474439896,0.5686274509803921,0.5490196078431373,0.4230509154652819,1,51,-0.23396237194538116,-0.008308976925531814,-0.011153256862825867,-0.04222019866306773,-0.04506447860036178,-0.010992204897395464,-0.00978771111867288,-0.01107553410857268,0.17647058823529413,0.39215686274509803,0.5797768664700116,0.05976837855584055,0.02587135484292935,0.0912766806696744
2026-04-14,10,51,0.11659056693315506,0.09424785551881215,0.0314881740541928,0.060202055869236396,-0.002557625595382973,0.05573240742738175,0.019061087967484014,0.05245182053396397,0.49019607843137253,0.5294117647058824,0.4648105949484869,1,51,-0.23396237194538116,-0.000932069300659919,-0.00302999601192544,-0.03497786895023569,-0.03707579566150121,-0.00861474722383681,-0.011603700093480938,-0.008715478960568523,0.19607843137254902,0.43137254901960786,0.49247764600535043,0.06434715465121857,0.030664788060964954,0.09517992481947209
2026-04-15,10,51,0.11452716588973999,0.10076324741557315,0.045255785283425665,0.0549147664182313,-0.0005926957139161804,0.050569521250755846,0.0006480176883801327,0.04885243222733406,0.49019607843137253,0.5098039215686274,0.46271657535174526,1,51,-0.23396237194538116,-0.003292765982758673,-0.012169652926717123,-0.049141246980100514,-0.05801813392405897,-0.013163842900868234,-0.007836635499202714,-0.013375944960388813,0.1568627450980392,0.27450980392156865,0.5880953144870067,0.06373336415162408,0.008484653187582847,0.10405601339833181
2026-04-16,10,51,0.1126849576830864,0.08478228009584722,0.04541069227960293,0.05459104738236555,0.015219459566121252,0.05056117534212706,0.008739483707936703,0.04722580331943237,0.5490196078431373,0.5098039215686274,0.46437262248490785,1,51,-0.23396237194538116,-0.02146374740246832,-0.021433739324148826,-0.05165498011594999,-0.0516249720376305,-0.012776778655282033,-0.007583758899257718,-0.010803585837555326,0.1568627450980392,0.39215686274509803,0.5224705099290132,0.0633379539974091,0.01632324260719442,0.10624602749831555
2026-04-17,10,51,0.10932380706071854,0.10024298839906674,0.012992273547198785,0.05946521211404041,-0.02778550273782754,0.05676879731524715,-0.006744401407092258,0.05025995395053968,0.43137254901960786,0.49019607843137253,0.5245447412539465,1,51,-0.23396237194538116,-0.02754128969601988,-0.028859709242856857,-0.0683190659810462,-0.06963748552788318,-0.016933450401391447,-0.009623738202109764,-0.01448344148306945,0.13725490196078433,0.35294117647058826,0.5302273145185664,0.0737022477166386,0.0028793367950175064,0.1277842780950866
2026-04-20,10,51,0.1075892373919487,0.11944474981910877,0.03980310762870731,0.06942206795306335,-0.010219574237338103,0.06628328140836504,0.011894813824665786,0.05800302951643183,0.47058823529411764,0.5294117647058824,0.5119097927942101,1,51,-0.23396237194538116,-0.017170505899466657,-0.006127131807794339,-0.06719318776551206,-0.056149813673839755,-0.021323259467631073,-0.013000635568592487,-0.018842735095880764,0.13725490196078433,0.39215686274509803,0.562689476978719,0.0876065408759961,0.024895449393258273,0.1366152557185754
2026-04-21,10,51,0.1077180951833725,0.09693092050656142,0.04503322750678351,0.05900967380039229,0.00711198080061437,0.05619135508786505,0.013985396924571404,0.04941872685169899,0.5098039215686274,0.5882352941176471,0.5108721031565028,1,51,-0.23396237194538116,-0.006769794826272837,-0.0030541261873539005,-0.04469104153244198,-0.04097537289352304,-0.015469737047811035,-0.010068835393453988,-0.012781388382562455,0.23529411764705882,0.45098039215686275,0.4788862786781008,0.07166109213567608,0.024054232318025393,0.10370071533283427
