date,model_decile,count,avg_model_score,avg_stock_return_14d,median_stock_return_14d,avg_excess_vs_spy_14d,median_excess_vs_spy_14d,avg_sector_neutral_return_14d_after_cost,median_sector_neutral_return_14d_after_cost,winsorized_sector_neutral_return_14d_after_cost,hit_rate_vs_spy,hit_rate_sector_neutral_after_cost,top5_positive_contribution_share
2026-01-27,9,50,-0.07235706597566605,0.03740179805244049,0.057485539403965724,0.050530510353860365,0.0706142517053856,0.036294879821880524,0.04243280845128122,0.034606687211294354,0.78,0.66,0.36462376316194606
2026-01-27,10,50,0.12750941514968872,-0.0015946126907993752,-0.015318176039970044,0.011534099610620501,-0.002189463738550168,0.0034062101790451214,0.0011249917593810237,-0.0018972454469479328,0.5,0.5,0.6060416534168048
2026-01-28,1,51,-0.23396237194538116,0.021393453997530947,0.04494123194444821,0.03516792549847086,0.05871570344538812,-0.0111251769870394,-0.005145140578499406,-0.0090678954010559,0.7254901960784313,0.47058823529411764,0.481724638873246
2026-01-28,2,50,-0.23396238684654236,0.017106429237814136,0.02619745895776282,0.030880900738754047,0.03997193045870273,-0.0139399801491375,-0.0033892554068021812,-0.014020255584211478,0.72,0.46,0.4414550162962307
2026-01-28,3,50,-0.23396238684654236,0.02527415844935929,0.044671528909926095,0.0390486299502992,0.058446000410866006,0.0018288516708096724,-0.004947120061451092,0.0012226440005106399,0.7,0.44,0.5489986764278145
2026-01-28,4,50,-0.23396238684654236,0.020890088631605668,0.034848065422439345,0.03466456013254558,0.048622536923379256,-0.002679257149926886,0.0004255966351987563,-0.004599629637312443,0.74,0.5,0.48715097841744587
2026-01-28,5,50,-0.2245548665523529,0.02214683047700042,0.026793876844170894,0.035921301977940336,0.040568348345110805,0.008792140934565708,0.017048597174632307,0.005230234892528923,0.68,0.58,0.4653137642155067
2026-01-28,6,50,-0.20473358035087585,0.029228447105943585,0.039869032233490476,0.04300291860688349,0.05364350373443039,0.010241319789663264,0.0029960694674760497,0.011257015885216241,0.74,0.5,0.3969403792280828
2026-01-28,7,50,-0.19594867527484894,0.028278593388714194,0.060191725701122856,0.04205306488965411,0.07396619720206277,0.013449144822554406,0.02798042256477934,0.017358655076962947,0.72,0.6,0.31377735471088153
2026-01-28,8,50,-0.18302595615386963,-0.010762380355817358,-0.00967309891712509,0.003012091145122553,0.004101372583814822,-0.0193001066951194,-0.006070818416414601,-0.019480604613666342,0.52,0.48,0.4069113604834853
2026-01-28,9,50,-0.07518164813518524,0.052834764537597965,0.060132243383807404,0.06660923603853787,0.07390671488474732,0.047727388887237696,0.047400545703358,0.05158256665789937,0.8,0.74,0.3409964151237378
2026-01-28,10,50,0.12446483969688416,0.0002491142340747077,-0.010049996459411958,0.014023585735014618,0.0037244750415279526,0.00820543535989169,-0.017847382444840743,0.00019514701481570417,0.52,0.46,0.6051436278347168
2026-01-29,1,51,-0.23396237194538116,0.03204726124443355,0.04600547895317719,0.03571785083659049,0.04967606854533413,-0.003383036705948429,-0.006805056348409165,-0.0063900169450485465,0.7058823529411765,0.43137254901960786,0.5730807838387134
2026-01-29,2,50,-0.23396238684654236,0.018816551215845564,0.038265635768930495,0.0224871408080025,0.04193622536108743,-0.015658982083041693,-0.004856720763821097,-0.016079623934486177,0.74,0.46,0.4535742426464074
2026-01-29,3,50,-0.23396238684654236,0.020180916750311067,0.03431352953370359,0.023851506342468003,0.03798411912586053,-0.01271274337179467,0.00038963772357592094,-0.010740375049999064,0.72,0.5,0.45666185796451886
2026-01-29,4,50,-0.23396238684654236,0.021417967185706894,0.040424588482416146,0.02508855677786383,0.04409517807457308,-0.0070782813209136,-0.006368782334234378,-0.007941709116885892,0.7,0.46,0.4982396250332817
2026-01-29,5,50,-0.22478117048740387,0.01604719365756515,0.03168759746613625,0.019717783249722086,0.03535818705829319,-0.00023232838940218993,0.01742998021507408,-9.505066807263873e-05,0.64,0.56,0.3982750803917002
2026-01-29,6,50,-0.2047148197889328,0.031974164318755466,0.03789495045904501,0.0356447539109124,0.041565540051201944,0.0016069896421167828,-0.0017038204611458095,0.0031080752595612905,0.64,0.46,0.451001246555411
2026-01-29,7,50,-0.1960875391960144,0.05482834449569811,0.06827054293372736,0.058498934087855045,0.0719411325258843,0.031023807360831566,0.046403306840565484,0.03521092910003978,0.8,0.68,0.293242547613202
2026-01-29,8,50,-0.18332195281982422,-0.009509513398345515,-0.006533355817429365,-0.005838923806188579,-0.0028627662252724284,-0.018002517886220003,-0.007048812085714449,-0.01689344520232789,0.48,0.48,0.40832894920093626
2026-01-29,9,50,-0.07295731455087662,0.05460265463584369,0.07036527487873345,0.05827324422800063,0.07403586447089039,0.04441169144237074,0.05337630065107196,0.04226062215839707,0.74,0.7,0.33570322347174464
2026-01-29,10,50,0.12201523780822754,0.04296871845196243,0.009544100055215998,0.046639308044119365,0.013214689647372935,0.03503939200508868,0.00015407062525002587,0.029201906933552926,0.56,0.5,0.5272976686655891
2026-01-30,1,51,-0.23396237194538116,0.01991875766966228,0.02928069463727323,0.038641465198929914,0.048003402166540865,-0.00945219068697946,-0.013078175765969867,-0.008535415659175186,0.7450980392156863,0.47058823529411764,0.4918423405609399
2026-01-30,2,50,-0.23396238684654236,0.009318437764927832,0.02373738578480078,0.028041145294195467,0.042460093314068414,-0.01578306648687964,-0.009189241302428095,-0.01672184615279765,0.7,0.44,0.5073736574107962
2026-01-30,3,50,-0.23396238684654236,0.014913290294225494,0.035219636910846175,0.03363599782349312,0.05394234444011381,-0.0043629213654497075,3.8530497288914636e-05,-0.0029091163882366366,0.68,0.5,0.46477570558527165
2026-01-30,4,50,-0.23396238684654236,0.02542273679427308,0.04173417285864123,0.04414544432354071,0.06045688038790886,0.009519214711554225,0.004318299828334484,0.008406943281856231,0.7,0.52,0.5037628470224906
2026-01-30,5,50,-0.22501903772354126,-0.006851300505255147,-0.009156355895368673,0.011871407024012489,0.009566351633898962,-0.0011501361628078889,0.015474017981384647,-0.005073579379124648,0.52,0.56,0.4839207369832649
2026-01-30,6,50,-0.20455476641654968,0.03140416592828202,0.04530165516334739,0.05012687345754965,0.06402436269261502,0.01204527137630815,0.007436436119898028,0.014566986841924518,0.76,0.56,0.3952949980107185
2026-01-30,7,50,-0.19569218158721924,0.020850732068590512,0.05222648772729632,0.03957343959785814,0.07094919525656396,0.009220471763605374,0.009126252967718464,0.012867224374338822,0.72,0.56,0.3456768416732502
2026-01-30,8,50,-0.1840185970067978,-0.02883428224461996,-0.03542928195145412,-0.010111574715352322,-0.016706574422186482,-0.01697077483997113,-0.019190503857003993,-0.01995001739842043,0.44,0.4,0.5276076015355939
2026-01-30,9,50,-0.06578705459833145,0.015711504456971632,0.020445094981494383,0.03443421198623927,0.03916780251076202,0.015457286357724493,0.010345271296584748,0.013524630350230193,0.68,0.62,0.43943507013373406
2026-01-30,10,50,0.12660221755504608,0.009095804866585334,-0.0058808710258544394,0.02781851239585297,0.012841836503413195,0.023040697096480073,-0.008087675582662488,0.019566207190104143,0.58,0.48,0.5402086278465631
2026-02-02,1,51,-0.23396237194538116,0.034774023651344355,0.04792848953134321,0.037935700166241544,0.05109016604624039,0.0002827247974515961,8.562999717615224e-05,-0.0023188808531386853,0.7058823529411765,0.5098039215686274,0.5120773104779951
2026-02-02,2,50,-0.23396238684654236,0.013605497853693497,0.02948617536786824,0.01676717436859068,0.03264785188276542,-0.016317365192902708,-0.01620886743690758,-0.016766441437596594,0.68,0.4,0.5284265397283798
2026-02-02,3,50,-0.23396238684654236,0.006553070084350776,0.02464900256049052,0.009714746599247958,0.0278106790753877,-0.0181931105779767,-0.01905211834477577,-0.019118893368938735,0.56,0.3,0.5785939177875765
2026-02-02,4,50,-0.23396238684654236,0.02279194710375567,0.04614334082879901,0.02595362361865286,0.04930501734369619,0.006018139545844772,0.0028834299673024546,0.006900371303553101,0.66,0.52,0.4807184048170481
2026-02-02,5,50,-0.2246820628643036,0.013345509376069707,0.020144480462568448,0.016507185890966888,0.02330615697746563,0.0020948024377406417,-0.0026099769563847617,0.000812963278519857,0.66,0.48,0.50584172684435
2026-02-02,6,50,-0.20463311672210693,0.043831013382781336,0.04424446626217349,0.04699268989767852,0.04740614277707067,0.021592235096957152,0.007755869061305378,0.01780781491526873,0.76,0.56,0.44901979343437476
2026-02-02,7,50,-0.1957562118768692,0.01646365665007592,0.029468551970073587,0.019625333164973103,0.03263022848497077,0.003445260628416207,0.0016617341515199903,0.004115580220369646,0.66,0.54,0.4271999786394163
2026-02-02,8,50,-0.18415126204490662,0.001258234137987877,0.001002264932432495,0.004419910652885059,0.004163941447329678,-0.005588356157600214,-0.014739883236473626,-0.009238719719697393,0.52,0.38,0.5075830000027652
2026-02-02,9,50,-0.07178141921758652,0.023759985737578045,0.0204082149975936,0.026921662252475227,0.02356989151249078,0.014544277861849317,0.006581393566085949,0.014679626620910486,0.6,0.62,0.4180814572272759
2026-02-02,10,50,0.12278218567371368,0.04958735805529633,0.0167766156636735,0.05274903457019351,0.019938292178570682,0.040828062583122327,0.006421606766575995,0.033076296846617274,0.54,0.52,0.5179417874678953
2026-02-03,1,51,-0.23396237194538116,0.0201168891955891,0.029140333476594282,0.009973842292905133,0.01899728657391031,-0.01083519001745909,-0.006882299868184947,-0.014782377331296481,0.6078431372549019,0.49019607843137253,0.5324587319564059
2026-02-03,2,50,-0.23396238684654236,-0.0009360189128458951,0.00019142744719119476,-0.011079065815529867,-0.009951619455492777,-0.01811497027543484,-0.016099102771315044,-0.01793091406985595,0.46,0.36,0.5554249446627739
2026-02-03,3,50,-0.23396238684654236,0.003806332810256794,0.004485303008480601,-0.006336714092427178,-0.005657743894203371,-0.013236219604948115,-0.020565253034708297,-0.012678172251580846,0.48,0.32,0.5045484153810845
2026-02-03,4,50,-0.23396238684654236,0.01811937033758647,0.017529214081901556,0.007976323434902495,0.007386167179217584,-0.002096477588233905,-0.005715947647502826,-0.0019751931314809564,0.58,0.46,0.49313059042478896
2026-02-03,5,50,-0.22470487654209137,-0.003358071795487063,-0.0062616127573923985,-0.013501118698171034,-0.01640465966007637,-0.014328478815066638,-0.008680958441645346,-0.013662427659393593,0.44,0.46,0.5150928820365664
2026-02-03,6,50,-0.2048635482788086,0.01691147631403009,0.014743080183086232,0.006768429411346117,0.00460003328040226,-0.0013501467821638146,-0.005907242390734533,-0.0010707138739970196,0.54,0.48,0.4589354622982645
2026-02-03,7,50,-0.19612818956375122,0.005618545779257767,0.005368339981873804,-0.004524501123426205,-0.004774706920810168,-0.0049228919250875755,-0.015574526217484341,-0.00863209278457964,0.44,0.42,0.5482698383993851
2026-02-03,8,50,-0.18348367512226105,-0.016106618640860923,-0.021283413456729405,-0.02624966554354489,-0.03142646035941338,-0.03366864008556279,-0.030075995775631692,-0.03587552089419051,0.34,0.3,0.6943304212978056
2026-02-03,9,50,-0.0717039555311203,0.027823014430072374,0.023059392735129247,0.0176799675273884,0.012916345832445275,0.003651658296571678,-0.0050783236105053624,0.0031769578321265953,0.56,0.46,0.5157251457626091
2026-02-03,10,50,0.12479972094297409,0.08096158366898316,0.03612250766971281,0.07081853676629919,0.02597946076702884,0.05988245876077998,0.023086248364785067,0.05986191619323395,0.54,0.54,0.44184981509692
2026-02-04,1,51,-0.23396237194538116,0.03360110185263751,0.0380444249986327,0.01636438641952584,0.020807709565521026,-0.007483590688575916,0.00033124184614358307,-0.010182406353180865,0.6470588235294118,0.5098039215686274,0.5635069011352318
2026-02-04,2,50,-0.23396238684654236,0.009545840053144848,0.012102617675079475,-0.007690875379966824,-0.005134097758032197,-0.02043127553325314,-0.01997161536132236,-0.019903843435430713,0.48,0.34,0.5840825311986902
2026-02-04,3,50,-0.23396238684654236,0.0223317137381558,0.027364983666944287,0.005094998305044127,0.010128268233832616,-0.011616634149037897,-0.019759256480650522,-0.011770717806481647,0.6,0.4,0.428574260582396
2026-02-04,4,50,-0.23396238684654236,0.019249129807091366,0.0235429160891355,0.002012414373979694,0.00630620065602383,-0.010147169581952857,-0.010196055379197376,-0.009768211322630409,0.58,0.42,0.5489707045923614
2026-02-04,5,50,-0.22354954481124878,0.006675200162642268,0.01025158997317377,-0.010561515270469404,-0.006985125459937902,-0.015480325168767189,-0.019650633167810516,-0.017088877090973162,0.34,0.38,0.6101914600651699
2026-02-04,6,50,-0.2046702355146408,0.039727279859782534,0.037908102441355895,0.02249056442667086,0.020671387008244224,0.010867482376565702,0.008372316890199795,0.012088807676222304,0.72,0.6,0.44156967511638673
2026-02-04,7,50,-0.1958012729883194,0.017516368088099924,0.006086417801947852,0.00027965265498825387,-0.011150297631163819,-0.006080063671372995,-0.016618034947845695,-0.010021388936980147,0.4,0.4,0.5904630370738561
2026-02-04,8,50,-0.18447105586528778,0.011806665104469467,0.004918915686627279,-0.005430050328642204,-0.012317799746484392,-0.018466409878014362,-0.013583774140001559,-0.016928474459157575,0.48,0.42,0.5186842924943027
2026-02-04,9,50,-0.06785258650779724,0.06235681255381817,0.045191724374757936,0.045120097120706484,0.027955008941646264,0.02971610274326779,0.019079732103892133,0.027870247740779956,0.7,0.6,0.5020163823032961
2026-02-04,10,50,0.1276998370885849,0.09835221989357062,0.07141857117999872,0.08111550446045893,0.05418185574688705,0.06675023862339108,0.04671595953322788,0.06658772837869424,0.68,0.68,0.355732164273393
2026-02-05,1,51,-0.23396237194538116,0.013617992182064515,0.021620607152589066,0.020322085479832178,0.028324700450356732,-0.012365787193288796,-0.0053903523265592095,-0.0121974805213979,0.6078431372549019,0.45098039215686275,0.4958267922030111
2026-02-05,2,50,-0.23396238684654236,0.005332468187839215,0.01779803675203695,0.01203656148560688,0.024502130049804616,-0.005596881387664831,-0.002248268024496568,-0.004932978127179235,0.56,0.46,0.5008469226114424
2026-02-05,3,50,-0.23396238684654236,0.022836520651866695,0.0346465124048555,0.029540613949634354,0.04135060570262317,0.005995739150345445,0.01325656536988279,0.004702915071136553,0.7,0.56,0.4039078327576444
2026-02-05,4,50,-0.23396238684654236,0.010913874186691925,0.023990690461563213,0.017617967484459592,0.03069478375933088,-0.0008163002419643761,-0.002269937771883833,-0.0004019004513656882,0.68,0.48,0.5294436225621356
2026-02-05,5,50,-0.22464963793754578,0.0007733441775651651,0.0038552770807089853,0.007477437475332831,0.010559370378476651,-0.013129816719295504,-0.017170211062459584,-0.014778647035091096,0.6,0.36,0.6331136437074599
2026-02-05,6,50,-0.20435680449008942,0.012309855263003983,0.0113935881256928,0.01901394856077165,0.018097681423460465,-0.006636827961282708,-0.00876795316757317,-0.00618476077836498,0.62,0.4,0.5322869695254994
2026-02-05,7,50,-0.19597679376602173,-0.004094186781675311,-0.010484598417725977,0.002609906516092355,-0.0037805051199583106,-0.012917148169128945,-0.02441767675935247,-0.017779942606324005,0.48,0.36,0.6315534850954121
2026-02-05,8,50,-0.18435116112232208,-0.006011373690091129,-0.006224552149012463,0.0006927196076765374,0.0004795411487552026,-0.0021052002625698107,-0.000678272831985681,-0.0037932237895902917,0.5,0.5,0.43261905668813233
2026-02-05,9,50,-0.06124717369675636,0.013218970323125323,0.0026410034548031147,0.019923063620892988,0.00934509675257078,0.004846282229049006,-0.0049108456010982775,0.0030137477228253046,0.54,0.48,0.5869865123490811
2026-02-05,10,50,0.1306559145450592,0.06330674847957092,0.05899979520003984,0.07001084177733859,0.0657038884978075,0.06173090633464412,0.05976383517191408,0.06281585466208432,0.7,0.7,0.33796568889609546
2026-02-06,1,51,-0.23396237194538116,0.025559869321155552,0.021839669849453403,0.036468428503941,0.03274822903223884,-0.0010981104184994799,-0.0025974394839506907,-0.0024215811497085783,0.7647058823529411,0.43137254901960786,0.537958594883031
2026-02-06,2,50,-0.23396238684654236,0.01628976495324202,0.035994793652440404,0.02719832413602746,0.04690335283522584,0.008597417124647476,0.00928095563206477,0.011123073855242678,0.7,0.6,0.36841204633368674
2026-02-06,3,50,-0.23396238684654236,0.015426367426213203,0.03336145064901164,0.02633492660899864,0.044270009831797075,-0.0012599970482509693,0.005433730553343454,-0.0018129229361017053,0.66,0.58,0.4082902133455852
2026-02-06,4,50,-0.23396238684654236,0.019464983496964433,0.026615340605692483,0.030373542679749867,0.03752389978847792,0.007307892775430816,0.0002030560224591262,0.006167025549922647,0.74,0.5,0.46475471983558336
2026-02-06,5,50,-0.22361713647842407,-0.006476307886011357,-0.002022880988273912,0.004432251296774081,0.008885678194511526,-0.01029470165105273,-0.012143989308650847,-0.010443577577490504,0.6,0.36,0.5530570047877607
2026-02-06,6,50,-0.20493832230567932,0.028043955674464785,0.029855416308925964,0.03895251485725022,0.0407639754917114,0.00753079702665671,0.0024563841809022726,0.005941540058086069,0.74,0.52,0.4523693765237918
2026-02-06,7,50,-0.19599582254886627,-0.017493367666633616,-0.02123669206792922,-0.006584808483848179,-0.010328132885143781,-0.01888241162440293,-0.029925824720781036,-0.023588275788311953,0.44,0.38,0.6565506902726886
2026-02-06,8,50,-0.18283069133758545,-0.020820208679251273,-0.018182176920124415,-0.009911649496465835,-0.007273617737338978,-0.011742871503286869,-0.008167486181237525,-0.014069581966801218,0.44,0.44,0.5736689681731028
2026-02-06,9,50,-0.05954449251294136,0.009440662704998732,-0.017870894156223338,0.020349221887784166,-0.0069623349734379,0.004288104878589265,0.0032954864532542833,0.001904047626214126,0.46,0.5,0.5649827335472913
2026-02-06,10,50,0.1303757131099701,0.038007108753849043,0.022073261088146445,0.04891566793663449,0.03298182027093188,0.04234984642462043,0.021200578907235257,0.04095360301371226,0.6,0.56,0.3859939513837828
2026-02-09,1,51,-0.23396237194538116,0.0114442741643992,0.0070710061147869485,0.02847878239599101,0.024105514346378754,0.0012888016820200587,0.004075860653029397,-0.0006696687412764086,0.6862745098039216,0.5098039215686274,0.5118943360336894
2026-02-09,2,50,-0.23396238684654236,-0.0027968391618074006,0.004511421799224757,0.014237669069784404,0.021545930030816562,-0.005193762545884131,-0.0013202453585037786,-0.004146913494536611,0.66,0.48,0.5147066229949816
2026-02-09,3,50,-0.23396238684654236,0.01035473420419191,0.0296374414364452,0.027389242435783716,0.046671949668037005,0.004936077370262368,0.011609653884407546,0.005342277800426489,0.66,0.64,0.3739022629137522
2026-02-09,4,50,-0.23396238684654236,-0.0009014244815264249,0.002216696191273626,0.01613308375006538,0.01925120442286543,-0.0022880319215008702,-0.013305582533354175,-0.004472623278697817,0.58,0.36,0.5939257961264793
2026-02-09,5,50,-0.22356925904750824,-0.018538397653424486,-0.016866058889635827,-0.0015038894218326803,0.0001684493419559785,-0.011217163529486224,-0.013931210192002995,-0.010935693790626757,0.52,0.38,0.5476487689713067
2026-02-09,6,50,-0.2043912559747696,0.02380431408791371,0.0131740507018554,0.04083882231950551,0.030208558933447205,0.01696384528127953,0.0009693313844439401,0.01190222424274702,0.64,0.52,0.5279941649249392
2026-02-09,7,50,-0.1962701827287674,-0.029524161466472,-0.03022268601536332,-0.012489653234880195,-0.013188177783771515,-0.016768063092530733,-0.008687396064507079,-0.01830769807423892,0.38,0.4,0.5422467017594115
2026-02-09,8,50,-0.18325603008270264,-0.023658492121166726,-0.031970985705792876,-0.006623983889574922,-0.01493647747420107,-0.0043522880187285475,-0.01283857029375457,-0.004920726427976099,0.42,0.48,0.46748652051814144
2026-02-09,9,50,-0.06154622882604599,-0.020274723508514315,-0.04678568499871816,-0.003240215276922509,-0.029751176767126353,-0.011489973490667143,-0.023815984398344703,-0.010681984050881667,0.44,0.4,0.5371876433724309
2026-02-09,10,50,0.12832708656787872,0.00991862844884339,-0.0035837682391174353,0.026953136680435197,0.01345073999247437,0.024865571948254703,-0.0059248852033021975,0.0235835115418392,0.52,0.46,0.41653391457107336
